10.597963	7.086906	8.12659	9.90495	9.910088
5.790398	8.410012	34.250839	20.371116	11.02482
17.579739	19.280827	9.675656	27.037798	12.213716
13.927842	11.127239	16.708784	13.50348	8.335924
16.991381	14.449656	16.695545	20.702835	13.354187
10.385917	13.433722	10.875406	12.153164	32.59863
28.956433	10.288788	10.972898	14.948152	48.18642
11.762053	7.493391	14.802304	7.252944	7.103806
6.24484	8.218495	5.656442	15.917226	7.817305
7.573273	17.530364	15.320106	15.48345	9.7102
14.413624	21.702014	19.002474	12.431175	10.566469
5.891305	5.390485	7.870866	13.978836	9.537267
12.796366	12.521658	6.602001	20.092277	7.188582
14.138548	10.791441	15.563525	16.905672	22.882957
6.300271	7.193568	14.822921	14.34101	9.704143
14.610114	20.543367	9.18035	8.201428	21.637276
14.59844	28.914983	17.165668	5.236985	8.463568
7.368013	11.290239	19.260257	14.898137	5.842875
21.860472	10.347819	5.259122	8.322603	25.04808
9.478721	4.750598	6.636449	13.609659	13.963883
